60	32	1	3	4	4	4	3	4	3	4	4	3	4	5	4	5	5	5	5	5	3	3	3	4	4	4	2	3	4	3	2	3	2	3	3	4	3	2	2	2	2	3	3	5	2	2	2	3	3	2	2	2	2	4	3	2	2	1	3	3	2	4	2	2	2	3	2	3	3	2	4	3	2	4	4	2	2	4	3	1	1	3	5	2	2	3	3	4	5	1	1	1	1	4	4	4	1	6	1	10	3	3	2	1	4	4	5	5	4
62	59	2	4	4	1	6	7	6	4	6	5	5	5	5	5	7	7	7	7	4	4	4	6	4	4	4	1	1	3	4	4	3	4	1	3	3	1	1	5	5	3	6	6	6	3	3	1	3	3	3	4	2	4	3	3	2	1	1	5	3	4	3	3	3	2	3	3	4	3	4	3	3	2	5	3	1	1	1	3	5	3	1	2	2	2	4	4	4	4	1	1	1	1	5	5	5	2	1	2	100	2	2	2	0	5	4	5	4	4
63	25	2	6	7	5	5	6	6	5	6	7	7	6	7	7	7	6	7	7	5	6	6	7	7	7	7	3	4	5	4	4	4	1	2	1	1	3	3	2	2	2	2	3	3	3	4	4	3	3	2	2	1	2	4	3	1	2	2	3	3	3	2	2	2	2	2	1	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	3	3	3	4	4	4	4	2	4	2	2	3	4	3	1	5	2	80	3	1	2	0	4	2	2	2	5
64	22	2	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	7	7	6	7	7	7	3	4	2	2	2	2	2	2	2	2	1	2	4	4	2	3	2	5	4	3	3	3	4	2	5	5	4	4	3	4	5	5	4	3	5	4	2	2	3	2	1	3	5	3	3	3	4	3	2	3	3	3	4	4	3	3	1	2	2	2	2	2	2	1	2	1	2	2	2	2	4	3	1	100	3	1	2	1	4	3	4	4	5
70	45	2	5	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	5	3	4	4	4	4	4	1	1	2	2	2	3	2	2	3	2	3	3	4	4	4	3	4	3	3	3	3	4	2	3	3	3	3	3	3	3	3	2	4	2	2	3	3	3	3	2	3	1	1	3	2	3	1	3	1	2	4	4	3	4	4	4	4	4	1	3	4	2	3	2	1	3	3	100	3	1	2	1	5	4	4	4	4
77	24	2	4	3	4	7	7	3	7	7	7	7	7	7	7	7	7	7	7	7	6	7	5	7	7	7	5	3	3	2	2	1	3	5	1	1	2	3	4	6	1	1	1	1	5	5	5	3	3	3	4	3	2	3	4	3	4	4	5	5	5	5	3	3	4	2	2	3	4	2	2	4	3	5	5	2	1	3	1	1	1	1	5	5	5	5	5	3	5	5	5	5	5	5	5	2	1	3	1	10	2	2	2	1	4	5	4	2	2
80	34	2	3	3	2	4	4	4	4	3	4	5	5	5	4	5	5	5	5	4	4	4	4	5	5	5	4	3	4	4	4	4	2	3	4	4	4	4	1	2	4	4	3	3	3	3	3	3	3	4	4	3	2	3	3	4	2	2	2	2	3	3	2	2	4	1	3	4	3	2	3	3	4	3	3	2	2	4	3	5	2	1	4	3	3	3	3	2	3	2	2	2	2	4	4	4	1	4	3	 	3	1	2	1	4	3	5	3	3
81	41	2	6	6	5	5	6	6	4	5	6	5	5	6	6	5	5	4	4	6	6	6	5	5	5	5	4	3	4	4	4	4	2	2	2	2	3	4	4	3	2	2	5	4	4	3	4	3	4	2	3	2	3	5	4	4	5	5	2	2	3	3	4	3	2	2	1	3	3	2	4	4	2	5	5	2	1	4	3	5	3	2	4	4	4	2	1	4	3	1	1	1	1	4	5	5	1	5	2	23	3	3	2	0	4	4	4	5	2
82	24	1	6	7	5	6	7	7	6	6	7	7	7	7	7	6	6	6	6	7	7	7	7	7	7	7	4	4	3	3	3	3	4	4	2	2	4	4	4	3	2	2	3	4	4	3	4	3	2	2	3	3	4	4	3	4	3	3	4	4	2	2	3	3	2	2	1	3	2	2	3	3	2	4	5	4	2	3	1	2	2	2	2	3	4	2	4	2	2	1	2	1	2	2	2	1	1	2	0	60	3	2	2	0	5	4	4	4	4
84	39	1	7	6	5	6	6	6	6	6	6	6	6	6	6	7	6	6	6	7	6	6	7	6	6	6	3	3	4	4	4	4	2	2	1	1	2	2	4	2	2	2	4	3	3	3	3	3	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	3	3	2	1	4	4	2	2	2	2	2	4	2	4	4	3	3	3	3	3	1	1	1	1	3	3	3	1	7	1	70	1	3	2	0	4	5	3	3	5
86	50	2	3	3	2	3	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	2	3	3	4	4	5	4	3	3	3	3	2	2	1	2	1	1	3	2	1	1	4	3	3	3	3	1	3	1	1	2	2	3	1	1	5	5	3	5	1	3	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	4	4	4	5	5	5	5	1	3	1	3	5	5	4	2	6	1	30	1	1	2	1	4	3	5	2	2
88	23	2	5	6	3	6	7	6	6	6	5	5	5	6	6	4	7	7	6	6	7	7	7	7	6	6	4	5	4	5	4	5	1	1	2	2	4	4	1	1	1	1	1	1	5	5	5	3	3	1	2	2	2	2	2	2	3	3	4	4	4	4	2	3	3	3	3	3	3	2	2	1	1	1	2	3	2	2	3	3	1	2	3	3	3	4	4	5	4	3	4	1	1	4	4	4	1	2	1	30	3	2	2	1	4	4	4	4	4
91	21	2	6	6	5	6	6	6	6	6	6	6	7	7	6	5	5	6	5	4	5	5	5	5	5	5	5	4	4	2	2	2	4	3	2	3	5	5	2	3	2	2	3	4	4	4	4	3	3	3	3	2	2	2	2	3	5	5	5	5	4	4	2	2	2	2	2	2	2	3	3	3	3	2	2	2	1	2	2	3	1	1	4	4	4	4	4	4	4	1	1	1	1	3	4	4	1	3	0	80	0	1	1	1	5	4	5	4	4
93	37	2	7	7	6	6	7	5	3	7	5	4	7	7	7	5	5	5	7	5	5	5	7	7	7	7	3	2	2	3	2	2	2	6	1	1	3	3	5	5	2	2	5	5	4	3	5	3	2	2	2	2	4	2	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	4	4	1	1	1	1	1	1	1	3	3	3	4	4	4	4	1	2	1	2	4	4	4	5	3	2	140	2	2	2	0	5	4	4	4	4
95	50	1	4	4	3	4	5	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	6	6	6	6	5	5	4	3	4	4	2	2	2	2	3	3	2	2	4	4	4	4	3	3	3	3	3	4	5	2	2	3	2	2	3	3	3	2	2	2	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	3	3	2	2	2	2	3	4	4	1	6	3	97	3	1	1	0	2	5	4	2	3
97	20	2	7	7	6	7	7	7	6	6	6	6	6	6	6	6	7	6	6	6	7	7	7	7	6	6	3	2	4	4	3	3	1	1	1	1	2	2	3	2	2	1	1	2	4	4	4	3	3	3	3	2	2	3	3	3	3	3	4	4	4	4	3	2	2	2	1	3	3	3	3	2	3	3	2	3	2	1	1	1	1	1	4	4	4	5	5	5	5	1	3	1	3	3	4	3	1	2	0	100	2	2	2	1	3	4	3	1	5
99	58	2	6	6	4	7	7	6	6	7	7	4	4	4	7	7	7	7	7	7	6	6	6	4	6	6	4	4	5	3	3	3	2	2	2	2	1	1	2	2	2	2	1	1	5	5	5	3	1	1	1	1	2	3	1	1	1	1	2	3	3	3	1	3	1	1	1	2	1	4	2	4	1	1	2	2	2	2	1	1	1	1	5	5	4	4	4	4	4	1	1	1	1	4	4	4	1	2	1	100	1	1	2	1	5	5	5	5	5
100	33	1	6	6	6	6	7	6	6	6	7	7	7	7	7	6	7	6	6	5	6	6	6	7	7	7	2	2	2	3	3	3	1	2	1	2	1	2	5	4	1	1	5	5	4	4	4	3	4	3	3	4	4	4	4	4	3	3	4	3	3	3	2	2	2	3	2	3	4	4	4	4	3	5	5	3	2	2	2	3	2	2	4	4	4	3	4	3	3	1	1	1	1	2	2	1	4	1	2	45	2	2	2	0	2	2	4	1	2
101	23	2	6	7	6	4	6	5	5	5	6	4	6	6	7	4	5	6	6	6	5	6	7	7	6	6	3	3	3	4	2	3	2	3	2	2	2	4	5	2	3	4	4	5	3	3	3	3	2	2	2	1	3	4	2	2	5	5	4	4	2	1	3	3	3	3	1	2	3	2	3	3	1	3	4	4	2	2	4	5	3	4	3	4	4	2	2	3	2	1	2	1	1	2	4	2	1	4	2	200	2	1	2	0	5	4	5	2	4
102	30	2	5	6	4	6	6	6	6	5	5	6	6	6	6	5	6	5	5	4	5	5	5	5	5	5	3	4	5	3	2	3	2	3	2	2	3	4	4	4	2	2	4	4	5	4	4	3	3	3	2	2	3	3	4	2	2	2	3	3	3	3	2	2	2	1	1	3	3	2	3	2	2	2	2	3	1	2	2	3	2	3	3	3	3	3	4	4	4	2	2	3	3	4	4	4	1	4	1	30	3	2	1	1	3	4	4	4	4
103	22	2	6	6	5	6	7	7	7	6	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	3	4	3	3	4	2	2	2	2	2	3	3	3	2	2	3	5	3	4	4	3	2	2	2	1	2	3	2	1	2	2	4	4	3	3	2	3	3	3	3	2	3	2	2	2	2	3	3	2	3	2	3	3	2	2	4	4	4	4	2	3	4	1	1	1	1	3	2	2	3	3	1	95	2	1	2	0	4	4	4	2	4
105	28	1	4	5	3	5	5	5	5	4	4	2	3	3	5	3	5	5	4	4	3	4	5	5	6	6	4	4	4	3	3	3	2	2	2	3	5	5	4	5	2	3	4	4	2	3	3	3	2	2	4	2	4	5	3	5	5	5	3	3	4	3	2	2	3	2	2	3	3	2	2	4	3	4	4	2	2	2	2	2	2	2	4	4	4	4	4	4	4	1	1	1	3	4	4	3	1	4	3	60	3	2	2	1	4	4	5	3	4
108	29	1	5	7	5	7	6	3	5	5	6	7	5	5	5	5	6	6	5	4	5	6	6	5	7	7	4	4	4	3	3	3	2	2	2	2	4	4	2	2	2	2	3	5	4	4	4	3	4	2	2	1	2	2	2	3	4	3	5	5	4	3	1	1	1	1	1	2	3	2	2	2	2	4	4	3	2	3	2	4	1	1	4	4	4	2	4	4	4	4	2	4	2	4	4	4	4	1	4	5	5	2	3	1	4	5	3	2	4
109	25	2	4	4	2	2	4	2	3	3	4	5	6	6	5	5	6	5	5	5	5	5	5	5	5	5	4	2	3	3	2	3	2	4	2	2	4	3	3	5	3	4	4	4	3	3	3	3	4	4	4	4	4	5	3	5	5	5	5	5	5	4	5	5	3	4	4	4	4	3	4	3	4	5	5	2	2	3	4	5	4	4	3	3	2	2	2	2	2	1	1	1	1	3	2	2	1	5	3	150	3	1	2	0	5	4	4	4	4
110	43	2	4	6	5	6	5	6	6	6	5	5	6	6	5	5	5	4	5	5	5	5	5	5	6	6	3	3	4	3	3	3	1	2	2	2	3	2	3	2	2	2	2	2	4	4	4	3	3	3	4	1	2	2	2	3	3	3	4	3	4	2	1	2	1	1	1	3	2	4	3	4	2	1	1	1	1	2	1	3	2	1	4	4	4	4	4	5	4	1	2	1	2	3	4	3	2	2	0	80	2	1	2	1	5	5	5	4	4
113	21	2	5	6	6	5	6	5	5	5	6	6	5	5	5	5	4	5	5	6	6	6	6	6	5	5	3	4	4	3	2	2	2	2	2	2	3	3	4	4	3	3	4	2	3	4	3	3	3	3	4	3	2	4	4	3	4	4	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	2	2	2	2	2	2	2	3	3	2	2	2	3	2	3	4	2	2	2	3	2	2	3	1	2	1	300	1	2	2	1	5	5	5	4	5
115	24	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	2	3	7	7	7	5	4	4	4	4	4	4	2	2	1	2	2	2	2	4	1	2	2	2	4	3	3	3	3	3	3	2	2	3	2	2	5	3	3	2	2	2	1	3	2	2	2	3	1	2	2	2	2	2	4	2	2	2	2	3	2	2	4	4	4	4	4	4	4	1	2	2	1	4	3	3	1	4	3	50	3	1	2	0	4	5	5	3	4
119	63	1	6	5	1	5	5	6	5	5	5	5	5	5	6	5	5	5	5	7	7	7	5	5	5	5	3	2	2	2	2	2	4	2	2	2	4	4	4	4	2	2	5	6	3	3	3	3	3	2	4	2	3	3	3	3	2	2	5	3	3	3	1	2	1	1	1	3	3	4	4	4	3	5	5	2	2	2	3	3	4	2	4	4	4	3	3	3	3	1	1	1	1	1	4	4	1	2	2	175	2	2	2	0	5	5	5	4	4
126	24	1	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	5	2	2	2	4	3	2	2	4	4	3	3	3	3	4	4	4	4	4	3	3	2	2	2	3	3	3	2	4	4	4	4	4	4	4	2	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	3	3	3	4	4	4	4	4	3	4	3	4	4	4	1	2	2	25	3	2	1	1	4	4	5	2	4
128	23	2	6	7	7	5	7	7	7	6	7	7	7	7	7	6	6	5	6	7	7	7	7	7	6	6	4	4	4	4	3	3	1	1	1	2	2	2	3	4	2	2	3	4	5	5	5	3	4	3	3	3	3	4	4	4	3	3	4	3	3	3	2	3	2	3	3	4	3	2	3	2	2	3	4	2	2	2	2	2	1	1	4	4	4	3	3	3	3	2	1	1	1	3	3	2	2	1	0	150	3	2	2	0	4	5	5	5	5
131	25	2	4	5	5	6	4	5	6	4	4	5	5	5	5	3	3	4	3	4	4	3	4	5	7	5	2	1	2	4	3	3	3	3	3	3	4	4	5	6	5	5	6	5	3	3	3	3	2	3	5	4	5	5	5	5	5	5	5	5	4	5	5	4	5	5	5	5	5	4	4	5	4	5	5	4	4	5	4	5	5	4	5	5	5	4	2	3	3	1	4	1	3	2	2	3	4	2	2	200	2	2	1	1	4	4	4	4	5
134	23	2	6	6	7	6	6	7	6	7	6	6	6	6	6	6	5	5	6	6	5	5	4	6	6	5	2	1	2	3	2	2	4	4	2	2	2	5	4	5	3	3	4	5	2	2	3	3	3	1	4	3	2	5	5	5	5	5	3	4	3	3	3	3	3	4	4	4	4	5	5	5	3	5	5	4	4	5	3	5	5	2	3	3	3	2	2	2	2	1	1	1	1	2	2	2	1	4	3	85	3	1	2	0	3	3	5	4	5
135	45	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	5	5	4	4	4	3	2	3	2	2	2	2	1	2	2	2	2	2	1	1	4	4	4	3	3	2	3	2	3	3	4	4	3	3	4	3	3	2	1	3	2	2	1	2	2	2	2	2	2	1	1	2	3	3	1	2	1	3	2	1	2	5	5	5	5	1	2	2	2	4	4	4	1	3	3	70	3	1	2	0	5	4	5	4	5
136	48	2	6	6	4	6	6	6	6	6	6	6	6	5	6	6	6	6	6	5	4	4	6	6	5	5	4	4	4	4	4	4	1	2	1	2	2	2	4	2	2	2	2	2	4	4	4	3	4	3	4	2	2	3	3	3	3	3	3	3	3	3	2	2	3	2	1	2	3	2	2	3	3	3	3	2	2	2	1	2	1	1	4	3	4	4	4	4	4	1	1	1	1	3	4	4	1	5	3	100	3	4	2	0	4	4	5	4	2
140	27	1	7	7	6	5	7	5	6	6	5	5	5	5	6	5	5	5	5	7	7	7	7	6	5	7	3	3	4	4	4	4	3	3	2	2	3	3	4	4	3	2	2	2	3	3	3	3	3	2	2	3	2	3	3	2	3	3	5	5	4	5	3	2	1	2	1	2	2	2	2	2	3	4	4	3	3	3	2	2	2	1	2	3	4	3	2	2	2	1	2	2	3	2	2	2	1	3	1	40	2	2	2	1	4	5	4	3	3
141	44	2	7	7	6	7	7	7	7	7	6	6	6	7	7	7	7	7	7	5	6	6	7	7	7	6	3	4	4	5	4	4	1	1	1	1	2	3	4	2	2	1	2	2	4	4	4	3	3	2	3	3	2	5	3	4	5	5	3	3	2	2	1	1	2	2	1	2	2	2	2	2	2	1	2	3	3	3	2	2	2	3	2	3	3	4	4	4	4	1	1	1	1	4	4	4	2	2	3	90	3	2	2	0	4	5	5	4	5
142	38	2	6	5	6	4	6	5	5	5	5	5	5	6	5	5	5	6	6	7	7	7	7	7	6	6	4	2	3	2	2	2	4	5	2	2	4	4	4	2	2	3	4	4	5	5	5	3	3	4	4	3	3	4	2	3	4	4	3	3	2	2	4	4	3	3	3	4	3	2	4	4	2	5	5	3	3	2	3	3	2	3	4	4	2	1	1	2	5	1	1	1	1	3	2	2	1	4	2	100	2	1	2	0	5	4	5	4	4
148	31	2	7	6	5	5	7	6	6	7	6	6	7	6	6	7	7	7	7	7	7	7	7	7	6	6	5	4	5	5	5	5	1	1	1	1	1	2	4	4	1	1	2	4	4	4	4	3	3	2	2	2	2	2	2	3	2	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	1	2	2	2	3	2	2	3	4	3	3	3	3	3	2	2	2	4	3	4	3	1	4	3	100	3	1	2	0	3	4	5	4	2
150	73	2	6	6	3	6	6	6	6	5	5	6	6	6	6	7	7	6	6	5	5	6	5	6	6	6	3	3	4	3	3	3	2	2	2	2	2	3	3	2	3	3	2	3	4	4	4	3	3	4	3	4	4	3	3	3	1	1	3	3	3	3	2	2	3	3	3	3	3	3	3	2	2	4	4	3	3	3	3	3	2	2	3	4	3	3	3	2	2	1	1	1	1	3	3	3	2	1	3	275	3	2	1	0	4	4	4	4	4
151	36	2	6	6	6	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	7	6	6	7	5	4	4	4	4	5	1	1	1	1	1	1	3	3	2	2	2	1	5	5	5	3	3	4	3	2	2	3	3	2	3	4	2	3	2	2	2	1	3	3	2	3	2	2	4	2	1	4	4	2	2	3	2	2	1	1	4	4	3	3	3	4	4	1	2	1	2	5	4	4	1	7	3	 	3	2	2	0	4	4	5	4	2
152	23	2	6	6	5	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	6	6	6	6	7	6	4	3	4	4	4	4	1	1	2	2	3	2	2	4	2	2	1	1	3	3	3	3	3	2	3	2	3	3	2	3	5	5	4	4	2	3	1	1	2	2	2	3	3	2	2	2	3	4	4	3	3	3	3	4	2	2	2	2	1	4	3	3	4	2	2	2	3	4	4	3	1	3	1	100	2	2	2	1	4	4	5	5	5
154	31	2	7	6	5	7	7	7	7	6	6	6	6	7	6	7	7	7	7	3	3	3	3	4	4	4	4	4	3	4	4	4	2	2	1	1	1	2	4	5	4	3	3	5	3	3	3	3	2	3	3	2	3	3	3	3	4	4	3	3	3	3	2	2	3	2	2	4	3	3	4	3	2	5	5	3	2	2	3	2	4	3	2	2	1	4	4	4	4	1	1	2	1	3	4	2	1	4	2	70	2	3	1	0	4	4	5	4	3
156	46	2	5	6	7	5	6	7	6	7	6	6	6	6	6	6	5	6	6	6	6	6	6	6	5	6	2	4	4	4	4	4	1	1	1	1	3	4	2	4	2	2	2	3	4	4	4	3	4	3	5	2	3	4	3	2	3	3	3	3	3	3	2	2	3	3	2	3	2	3	4	4	3	4	4	2	2	3	3	3	3	2	4	4	3	4	4	4	4	1	2	2	2	3	3	3	1	6	3	100	3	1	2	0	4	1	2	2	4
158	24	2	6	6	4	4	7	4	6	6	6	6	7	7	7	6	6	6	6	6	7	6	6	7	6	6	4	3	4	4	4	4	2	2	2	2	2	4	4	3	2	2	4	5	3	3	3	3	2	2	2	2	2	3	4	3	2	2	4	4	3	3	3	2	2	2	2	3	3	3	3	3	2	3	4	1	2	2	2	2	1	1	2	2	3	4	4	4	4	1	1	1	1	3	3	3	3	1	2	25	2	3	2	0	4	4	5	5	4
161	24	2	7	7	6	7	6	7	6	7	7	6	7	7	7	7	6	6	6	6	7	6	7	7	7	7	4	3	2	4	3	4	1	2	1	1	1	3	4	6	3	1	4	5	3	3	3	3	4	3	5	3	3	3	3	3	2	2	3	3	3	2	2	3	2	3	1	3	3	4	4	4	2	5	5	4	2	2	4	5	4	3	4	4	4	2	2	3	4	1	2	1	1	1	1	1	1	2	3	100	3	2	2	0	5	5	5	5	5
164	19	2	6	7	3	6	4	1	4	4	6	7	7	6	6	4	5	5	4	7	7	7	7	7	7	7	4	4	2	2	2	1	3	2	2	2	3	4	4	4	2	2	4	5	2	2	2	3	4	3	4	4	2	5	4	4	5	5	3	3	4	4	4	4	3	3	1	3	3	2	3	2	2	3	4	3	3	4	3	2	1	2	3	4	4	2	2	4	2	1	1	1	1	4	2	4	5	4	3	80	3	1	2	0	4	4	5	4	4
172	23	1	7	7	6	6	7	6	6	6	6	7	7	7	7	6	6	6	6	7	7	7	7	7	7	7	3	3	4	3	3	3	2	2	2	2	2	2	3	2	2	2	2	2	4	4	5	3	2	2	2	3	2	4	3	3	4	4	3	3	3	3	2	2	3	3	3	3	4	2	2	2	3	3	3	2	2	3	2	3	2	2	1	3	3	4	4	4	4	2	3	3	3	4	4	4	1	2	2	200	2	1	2	0	3	3	3	4	3
173	40	2	7	7	6	7	7	6	7	7	7	7	7	6	6	7	7	7	7	3	4	3	4	6	6	7	3	2	2	4	3	4	5	4	3	2	1	2	3	6	2	2	3	5	4	4	4	3	4	2	5	4	5	5	4	5	5	4	4	4	3	4	4	4	4	4	3	3	3	4	4	4	3	5	5	3	2	4	4	4	3	3	4	4	3	2	3	3	3	1	3	1	3	2	3	2	1	5	1	37	3	4	2	1	4	5	5	5	5
175	50	2	5	7	7	7	7	7	7	7	7	6	7	6	7	7	7	7	7	7	5	7	7	7	7	7	4	2	4	4	4	4	2	2	1	1	1	3	6	6	1	1	5	5	4	4	4	3	3	3	3	4	4	5	5	5	3	3	4	4	4	4	2	2	3	2	2	4	4	4	4	4	3	4	4	2	2	4	4	5	4	4	4	4	4	2	2	2	3	1	1	1	1	3	3	2	1	5	1	50	3	2	2	1	4	4	4	3	2
176	29	2	5	5	4	6	5	5	4	4	5	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	5	4	4	4	4	4	4	2	3	3	3	3	2	2	3	3	2	2	4	4	4	3	3	3	3	3	2	4	3	2	5	5	2	2	4	2	1	1	1	3	1	2	2	2	2	2	2	3	3	2	3	3	1	1	1	1	3	3	3	3	3	4	4	3	3	2	3	4	4	4	1	3	3	37	3	2	2	0	4	4	4	4	4
177	23	1	3	5	5	5	5	6	6	5	7	7	5	6	5	3	4	5	5	3	2	2	4	5	6	6	4	4	4	2	3	2	3	2	2	2	5	5	1	2	2	2	2	3	3	4	3	3	3	1	1	1	3	2	4	2	2	2	4	4	3	4	3	2	3	2	2	2	3	3	2	2	2	1	1	1	1	2	1	2	1	1	4	4	4	4	5	5	5	1	2	2	3	3	3	3	4	6	0	150	0	2	2	1	4	4	4	4	4
180	33	2	6	7	6	5	6	7	6	6	7	7	7	7	7	7	7	6	7	5	5	5	6	5	6	6	1	3	2	5	4	5	1	1	1	1	1	2	5	5	3	2	2	5	4	3	4	3	4	3	4	3	3	3	4	2	1	1	2	3	2	3	2	2	2	2	2	3	3	3	4	4	2	5	5	3	3	4	4	5	2	2	4	4	4	2	2	4	3	1	1	1	1	4	5	4	1	2	3	130	3	1	2	0	4	5	5	4	4
184	23	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	6	5	6	7	7	7	4	4	4	4	4	4	2	2	1	1	1	1	3	5	2	1	3	4	5	5	5	3	2	3	2	2	2	4	3	3	4	4	2	1	1	1	1	2	1	1	2	2	3	1	3	3	1	4	4	2	1	2	1	1	1	1	4	4	2	5	5	5	5	1	3	1	3	4	4	3	1	4	2	110	2	2	2	0	4	5	4	4	4
187	25	2	4	4	4	6	4	6	6	6	7	7	7	7	7	6	6	6	6	6	7	7	6	5	5	5	4	5	4	4	4	3	2	3	2	2	3	3	2	3	2	2	1	1	4	4	4	3	3	3	2	1	2	3	2	2	3	3	3	3	3	3	3	2	3	2	2	3	1	2	1	2	3	2	1	2	2	3	1	1	1	1	2	2	2	4	4	4	4	1	3	3	3	5	5	4	3	2	0	60	1	2	2	1	4	4	4	2	2
192	29	1	6	7	6	7	6	6	5	7	6	7	6	7	6	5	7	7	7	6	6	6	6	7	7	7	4	4	3	4	4	4	2	2	2	1	4	4	2	1	2	2	3	1	3	2	3	3	3	2	2	3	3	3	3	1	4	4	2	2	2	2	1	1	2	3	1	2	2	1	1	2	2	3	3	2	2	2	2	2	2	1	5	5	5	4	4	4	3	1	2	1	2	4	4	4	1	4	3	100	3	2	2	0	4	4	4	4	4
194	48	2	5	5	5	6	5	7	6	6	6	5	5	5	5	6	6	6	6	5	4	4	5	5	6	6	2	1	2	4	2	4	1	2	2	2	2	2	4	6	3	3	5	5	4	4	4	3	4	2	3	2	4	4	4	4	4	4	5	5	5	4	1	3	1	3	2	3	3	3	3	4	3	4	4	3	3	4	2	2	2	1	2	3	4	4	4	4	4	1	1	1	2	3	3	2	2	1	2	 	2	2	2	1	4	4	5	4	2
200	25	1	6	6	6	7	7	6	6	6	5	5	7	7	6	6	6	6	6	7	7	7	7	7	5	5	3	3	2	2	2	2	3	4	2	1	5	5	4	4	2	2	5	5	4	4	5	3	5	5	5	3	2	5	4	3	5	5	5	5	5	5	4	3	3	2	3	3	3	4	4	2	2	5	5	3	2	2	4	4	5	3	5	5	5	2	1	4	4	1	1	1	1	3	3	2	1	2	2	200	2	2	2	1	4	4	5	4	4
207	35	2	7	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	3	2	2	3	5	5	5	4	3	4	4	4	3	2	4	1	2	3	3	5	5	3	3	5	5	4	4	4	3	3	3	4	2	2	3	3	4	3	3	3	3	3	3	1	3	3	4	3	4	4	4	3	2	3	4	4	2	2	3	2	4	2	2	2	3	3	4	5	5	5	2	2	2	2	4	4	4	1	3	2	75	3	2	2	1	5	5	5	2	4
209	24	1	2	6	3	6	5	6	7	6	7	7	7	7	6	6	7	7	7	7	7	7	5	5	7	7	3	1	1	3	3	1	5	3	1	1	1	4	6	6	1	3	6	6	3	3	3	3	5	5	5	4	5	3	4	4	5	3	5	5	3	4	5	5	5	4	4	4	5	3	5	4	4	5	5	3	3	4	5	5	5	5	5	5	5	2	2	1	3	1	1	1	1	1	1	2	1	2	2	200	2	2	2	0	4	4	4	2	4
211	19	2	7	7	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	3	4	5	7	7	7	6	3	2	1	5	3	3	4	4	3	1	2	2	6	5	5	5	6	6	4	4	5	3	3	4	4	1	2	3	3	3	2	2	3	3	2	3	1	4	4	3	4	4	5	5	4	2	2	5	5	1	1	2	3	3	2	2	4	5	4	5	2	5	5	1	1	1	1	3	4	2	1	2	2	175	2	1	2	0	2	1	2	2	2
214	51	2	5	7	7	7	7	1	3	3	1	2	2	5	4	4	6	6	5	3	4	4	3	7	7	7	2	1	1	3	3	2	6	4	3	3	1	1	6	6	5	6	6	6	1	1	1	3	5	1	1	3	5	5	5	5	5	5	3	3	3	3	4	3	3	5	4	5	5	4	4	4	3	5	5	2	1	4	5	5	5	3	1	1	1	4	4	4	2	1	1	1	1	1	1	1	2	1	2	 	3	1	2	1	4	4	4	4	2
215	25	1	6	6	5	5	7	6	5	7	7	7	6	6	7	6	7	6	7	4	6	6	7	7	6	6	2	2	4	2	2	2	3	2	2	2	5	5	3	2	2	2	3	3	3	4	3	3	3	3	4	2	4	5	4	3	1	1	4	3	4	4	2	3	2	2	2	3	3	3	2	2	2	3	3	2	2	2	2	3	2	2	4	4	3	2	3	3	4	1	2	2	2	2	3	3	3	2	0	25	2	3	2	0	4	4	4	3	4
217	24	2	6	7	7	7	5	6	7	7	5	5	5	6	5	4	6	6	6	4	5	5	5	6	7	7	4	4	4	4	4	3	1	1	2	2	1	1	4	2	3	5	2	3	3	4	3	3	5	2	4	2	3	4	3	2	2	2	2	2	2	2	2	2	1	2	1	3	4	3	2	1	3	2	2	2	2	4	4	5	3	4	3	3	2	2	2	3	2	1	2	1	1	2	2	3	4	1	0	 	2	2	2	1	5	1	5	2	4
